loan_id,gross_book_value,asset,begin_date,principal,end_date,account_id,currency_type,interest_rate_period,interest_type,interest_rate
16924829,23800,Logbook Loan,9/18/18 14:54,20000,2/3/19 0:00,707134,KES,year,Flat,19
726995,11500,Logbook Loan,10/7/14 14:29,10000,1/8/15 0:00,709233,KES,year,Flat,60
728617,398394.35,Plot Purchase Financing,11/25/15 0:00,332500,11/25/17 0:00,711217,KES,year,Declining Balance,18
728893,9200,Logbook Loan,9/11/14 14:32,8000,12/11/14 0:00,706956,KES,year,Flat,60
728895,455966.78,Plot Purchase Financing,12/8/15 11:06,380550,12/9/17 0:00,706956,KES,year,Declining Balance,18
729485,47600,Logbook Loan,10/18/14 10:20,40000,3/18/15 0:00,711699,KES,year,Flat,15
729487,119000,Logbook Loan,1/8/16 0:00,100000,1/11/17 0:00,711699,KES,year,Flat,19
729603,7140,Logbook Loan,11/25/14 12:57,6000,2/26/15 0:00,708519,KES,year,Flat,19
729605,7590,Emergency Loan,4/27/16 16:31,6900,5/30/17 0:00,708519,KES,year,Flat,120
730041,47600,Logbook Loan,3/24/15 10:04,40000,12/24/15 0:00,709310,KES,year,Flat,19
730625,14260,Logbook Loan,9/23/14 14:38,12400,10/23/14 0:00,709164,KES,year,Flat,180
730977,45946,Logbook Loan,10/7/14 15:22,40000,10/8/15 0:00,711757,KES,year,Flat,15
731011,9200,Logbook Loan,10/7/14 14:53,8000,1/21/15 0:00,708769,KES,year,Flat,60
731281,384685,Plot Purchase Financing,11/28/15 0:00,379000,6/6/18 0:00,711523,KES,year,Declining Balance,18
730973,11900,Logbook Loan,9/4/15 0:00,10000,3/22/16 0:00,711760,KES,year,Flat,19
730975,24990,Logbook Loan,1/30/15 11:58,21000,8/30/15 0:00,711759,KES,year,Flat,19
726603,35700,Logbook Loan,9/12/15 9:48,30000,3/12/16 0:00,709348,KES,year,Flat,19
726605,35700,Logbook Loan,3/18/16 12:42,30000,9/19/16 0:00,709348,KES,year,Flat,19
726607,35700,Logbook Loan,9/12/15 9:52,30000,1/4/17 0:00,709346,KES,year,Flat,19
726609,53550,Logbook Loan,3/18/16 12:29,45000,12/19/16 0:00,709346,KES,year,Flat,19
727725,119000,Biashara Loan,11/19/14 8:51,100000,11/19/15 0:00,711813,KES,year,Flat,19
727907,10710,Logbook Loan,11/25/14 12:35,9000,2/26/15 0:00,711786,KES,year,Flat,19
727909,14280,Logbook Loan,9/4/15 0:00,12000,1/10/16 0:00,711786,KES,year,Flat,19
728283,23800,Logbook Loan,9/4/15 0:00,20000,3/7/16 0:00,711751,KES,year,Flat,19
729269,119000,Logbook Loan,11/25/14 11:37,100000,11/25/15 0:00,711821,KES,year,Flat,19
729271,119000,Logbook Loan,8/18/15 13:26,100000,9/12/16 0:00,711814,KES,year,Flat,19
729483,59500,Logbook Loan,3/30/15 10:32,50000,12/30/15 0:00,711698,KES,year,Flat,19
729489,71400,Logbook Loan,7/4/15 9:39,60000,4/4/16 0:00,711702,KES,year,Flat,19
55543801,138000,School Fee Loan,4/8/19 14:48,120000,4/8/20 0:00,709266,KES,year,Flat,15
179523007,390000,School Fee Loan,11/19/19 14:26,300000,4/9/22 0:00,709266,KES,year,Flat,15
727179,110000,School Fee Loan,6/23/15 16:11,100000,7/5/16 0:00,709266,KES,year,Flat,10
727181,325000,School Fee Loan,11/17/16 16:33,250000,12/10/18 0:00,709266,KES,year,Flat,15
727183,1100,Emergency Loan,3/29/17 0:00,1000,4/29/17 0:00,709266,KES,year,Flat,120
728133,35700,Logbook Loan,12/4/14 14:52,30000,7/22/15 0:00,709204,KES,year,Flat,19
729525,1650,Emergency Loan,5/27/15 14:50,1500,6/28/15 0:00,708556,KES,year,Flat,10
729527,1650,Emergency Loan,1/22/16 10:02,1500,2/22/16 0:00,708556,KES,year,Flat,120
729529,2420,Emergency Loan,3/15/16 0:00,2200,4/15/16 0:00,708556,KES,year,Flat,120
10359263,184000,School Fee Loan,8/6/18 16:43,160000,8/6/19 0:00,709266,KES,year,Flat,15
731209,4840,Emergency Loan,3/20/15 11:54,4400,4/20/15 0:00,711741,KES,year,Flat,10
731617,557414,Plot Purchase Financing,1/16/15 14:51,405000,1/25/17 0:00,709182,KES,year,Flat,19
726401,53550,Logbook Loan,2/7/15 8:49,45000,11/7/15 0:00,711816,KES,year,Flat,19
727453,59500,Logbook Loan,2/14/15 8:44,50000,11/14/15 0:00,708369,KES,year,Flat,19
728295,478873.38,Plot Purchase Financing,1/28/15 14:27,400000,3/6/17 0:00,708762,KES,year,Flat,18
728801,6600,Emergency Loan,2/21/15 10:08,6000,3/21/15 0:00,707039,KES,year,Flat,10
729273,7140,Logbook Loan,5/9/15 10:14,6000,9/16/15 0:00,711818,KES,year,Flat,19
729481,41650,Logbook Loan,2/9/15 12:21,35000,11/9/15 0:00,711703,KES,year,Flat,19
730387,14280,Logbook Loan,1/22/15 10:31,12000,4/22/15 0:00,709141,KES,year,Flat,19
730673,11900,Logbook Loan,2/20/15 13:58,10000,5/21/15 0:00,708332,KES,year,Flat,19
730757,6600,Emergency Loan,3/10/15 15:47,6000,4/11/15 0:00,708751,KES,year,Flat,10
2301741,55000,Emergency Loan,6/9/18 9:33,50000,7/12/18 0:00,711978,KES,year,Flat,120
76134087,55000,Logbook Loan,6/3/19 14:04,50000,8/3/19 0:00,711939,KES,year,Flat,60
78619651,690000,Logbook Loan,6/11/19 12:41,500000,6/11/21 0:00,711978,KES,year,Flat,19
252204807,32850,Logbook Loan,2/26/20 16:28,30000,5/26/20 0:00,711939,KES,year,Flat,38
728637,23800,Logbook Loan,4/10/15 11:46,20000,10/18/15 0:00,711917,KES,year,Flat,19
728865,593098.34,Plot Purchase Financing,3/31/15 8:49,495000,4/10/17 0:00,711939,KES,year,Declining Balance,18
728877,7140,Logbook Loan,5/22/15 14:46,6000,8/24/15 0:00,711863,KES,year,Flat,19
728879,14280,Logbook Loan,9/25/15 10:58,12000,1/13/16 0:00,711863,KES,year,Flat,19
729059,376228.03,Plot Purchase Financing,5/26/15 8:16,314000,6/2/17 0:00,708582,KES,year,Declining Balance,18
729249,752456,Plot Purchase Financing,5/21/15 9:41,628000,6/5/17 0:00,711991,KES,year,Declining Balance,18
729251,752456,Plot Purchase Financing,5/20/15 11:37,628000,5/26/17 0:00,711978,KES,year,Declining Balance,18
729253,690800.68,Plot Purchase Financing,5/20/15 16:31,628000,5/29/17 0:00,711988,KES,year,Declining Balance,18
729563,3663,Emergency Loan,3/24/15 14:31,3330,4/28/15 0:00,708792,KES,year,Flat,10
729729,282568,Logbook Loan,3/21/15 9:53,245000,3/21/16 0:00,711882,KES,year,Flat,19
729731,13090,Logbook Loan,7/4/15 10:06,11000,10/18/15 0:00,711881,KES,year,Flat,19
730617,23800,Logbook Loan,4/30/15 9:58,20000,10/30/15 0:00,711799,KES,year,Flat,19
731827,23800,Logbook Loan,4/29/15 15:59,20000,2/7/16 0:00,711928,KES,year,Flat,19
731723,6600,Emergency Loan,8/15/15 11:14,6000,9/15/15 0:00,708428,KES,year,Flat,10
84103145,119000,Logbook Loan,6/25/19 12:07,100000,7/10/20 0:00,708582,KES,year,Flat,19
155224303,312375,Logbook Loan,10/4/19 13:13,262500,10/26/20 0:00,708582,KES,year,Flat,19
726565,4928,Emergency Loan,8/11/15 0:00,4480,9/11/15 0:00,712565,KES,year,Flat,120
726573,19040,Logbook Loan,7/25/15 0:00,16000,2/29/16 0:00,711970,KES,year,Flat,19
727127,840530,Plot Purchase Financing,7/21/15 0:00,764000,12/10/17 0:00,712659,KES,year,Declining Balance,18
727891,348379.34,Plot Purchase Financing,8/10/15 13:40,299000,9/28/17 0:00,712053,KES,year,Declining Balance,18
728043,516414.91,Plot Purchase Financing,8/3/15 8:37,431000,8/3/17 0:00,712025,KES,year,Declining Balance,18
728045,593098.34,Plot Purchase Financing,8/1/15 8:13,495000,8/7/17 0:00,712033,KES,year,Declining Balance,18
729093,599150,Logbook Loan,8/12/15 0:00,521000,11/12/15 0:00,712051,KES,year,Flat,15
729095,593400,Logbook Loan,5/27/15 10:09,430000,6/10/17 0:00,711961,KES,year,Flat,19
729401,207000,Logbook Loan,10/24/17 13:27,150000,11/7/19 0:00,712047,KES,year,Flat,19
729465,238000,Logbook Loan,6/25/15 9:47,200000,5/30/17 0:00,712006,KES,year,Flat,19
729467,59500,Logbook Loan,8/14/15 13:23,50000,5/19/16 0:00,712011,KES,year,Flat,19
731395,22000,Emergency Loan,9/22/16 11:21,20000,11/2/16 0:00,711716,KES,year,Flat,10
20544879,119000,Logbook Loan,10/18/18 13:53,100000,10/18/19 0:00,712084,KES,year,Flat,19
83578571,690000,Logbook Loan,6/24/19 14:23,500000,7/5/21 0:00,712068,KES,year,Flat,19
726599,35700,Logbook Loan,9/12/15 9:55,30000,3/12/16 0:00,709347,KES,year,Flat,19
726601,35700,Logbook Loan,3/18/16 12:38,30000,9/21/16 0:00,709347,KES,year,Flat,19
727739,690200,Logbook Loan,9/10/15 15:37,580000,9/12/16 0:00,712074,KES,year,Flat,19
727741,370237.17,Plot Purchase Financing,9/3/15 0:00,309000,9/4/17 0:00,712071,KES,year,Declining Balance,18
727889,657895.62,Plot Purchase Financing,8/17/15 8:51,598000,8/17/16 0:00,712056,KES,year,Declining Balance,18
728443,35700,Logbook Loan,8/21/15 12:25,30000,2/22/16 0:00,711901,KES,year,Flat,19
729609,238000,Logbook Loan,9/17/15 15:18,200000,9/30/16 0:00,712754,KES,year,Flat,19
729869,611340,Logbook Loan,8/22/15 9:00,443000,8/22/17 0:00,712060,KES,year,Flat,19
729873,920087.01,Plot Purchase Financing,6/29/16 11:41,706951,7/30/19 0:00,712065,KES,year,Declining Balance,18
729875,305000,Plot Purchase Financing,1/2/18 12:17,244000,7/2/20 0:00,712063,KES,year,Flat,10
729879,364385,Plot Purchase Financing,9/10/15 10:59,359000,4/20/18 0:00,712066,KES,year,Declining Balance,18
730175,3080,Emergency Loan,10/14/15 0:00,2800,11/14/15 0:00,712650,KES,year,Flat,120
730565,376228.03,Plot Purchase Financing,8/27/15 14:25,314000,9/11/17 0:00,712069,KES,year,Declining Balance,18
730567,934467.12,Plot Purchase Financing,9/16/15 9:34,718000,12/21/18 0:00,712068,KES,year,Declining Balance,18
728127,2811593.19,Plot Purchase Financing,3/25/15 0:00,2520000,4/3/17 0:00,709359,KES,year,Declining Balance,18
728129,687600.13,Plot Purchase Financing,7/20/17 0:00,569000,7/27/20 0:00,709359,KES,year,Declining Balance,18
729205,23000,Emergency Loan,9/6/16 0:00,20000,11/7/16 0:00,709273,KES,year,Flat,120
729621,317400,Logbook Loan,9/23/15 0:00,230000,10/5/17 0:00,712767,KES,year,Flat,19
729871,754860,Logbook Loan,9/30/15 11:10,547000,12/12/17 0:00,712062,KES,year,Flat,19
730315,430146.06,Plot Purchase Financing,9/30/15 11:26,359000,10/26/17 0:00,712093,KES,year,Declining Balance,18
730945,59500,Logbook Loan,9/25/15 11:18,50000,6/28/16 0:00,712013,KES,year,Flat,19
731193,3630,Logbook Loan,9/8/14 0:00,3300,10/8/14 0:00,709264,KES,year,Flat,120
731195,9075,Emergency Loan,2/5/15 0:00,8250,3/5/15 0:00,709264,KES,year,Flat,120
731197,19320,Emergency Loan,2/10/16 0:00,16800,4/11/16 0:00,709264,KES,year,Flat,120
99360283,385500,Logbook Loan,7/16/19 11:56,300000,1/26/21 0:00,712093,KES,year,Flat,19
727053,14141.25,Logbook Loan,11/19/14 0:00,13500,2/19/15 0:00,712206,KES,year,Flat,19
728409,15345,Emergency Loan,11/12/14 0:00,13950,12/13/14 0:00,712116,KES,year,Flat,120
730443,3025,Logbook Loan,1/9/15 0:00,2750,2/9/15 0:00,709279,KES,year,Flat,120
730445,3300,Emergency Loan,3/9/15 0:00,3000,4/9/15 0:00,709279,KES,year,Flat,10
730447,3300,Emergency Loan,5/11/15 0:00,3000,6/11/15 0:00,709279,KES,year,Flat,120
730449,4290,Emergency Loan,7/14/15 0:00,3900,8/14/15 0:00,709279,KES,year,Flat,120
730451,7480,Emergency Loan,9/18/15 0:00,6800,10/19/15 0:00,709279,KES,year,Flat,120
730935,5500,Emergency Loan,10/13/14 0:00,5000,11/13/14 0:00,709314,KES,year,Flat,120
730937,6600,Emergency Loan,12/1/14 0:00,6000,1/2/15 0:00,709314,KES,year,Flat,120
731815,119000,Logbook Loan,4/20/15 0:00,100000,1/20/16 0:00,712142,KES,year,Flat,25.3333333
76716993,1100,Emergency Loan,6/5/19 0:00,1000,7/5/19 0:00,709080,KES,year,Flat,120
729945,261800,Plot Purchase Financing,12/22/14 0:00,220000,12/23/15 0:00,712216,KES,year,Flat,19
730453,7480,Emergency Loan,11/23/15 0:00,6800,12/23/15 0:00,709279,KES,year,Flat,120
730455,7480,Emergency Loan,1/26/16 0:00,6800,2/26/16 0:00,709279,KES,year,Flat,120
730457,8800,Emergency Loan,3/30/16 0:00,8000,4/30/16 0:00,709279,KES,year,Flat,120
730459,9900,Emergency Loan,5/30/16 0:00,9000,6/30/16 0:00,709279,KES,year,Flat,120
730461,11000,Emergency Loan,8/8/16 0:00,10000,9/8/16 0:00,709279,KES,year,Flat,120
730463,16500,Emergency Loan,10/7/16 0:00,15000,11/7/16 0:00,709279,KES,year,Flat,120
730465,16500,Emergency Loan,12/13/16 0:00,15000,1/16/17 0:00,709279,KES,year,Flat,120
730467,32450,Emergency Loan,7/27/17 0:00,29500,8/27/17 0:00,709279,KES,year,Flat,120
730469,22000,Emergency Loan,2/24/17 0:00,20000,3/24/17 0:00,709279,KES,year,Flat,120
298014687,11000,Emergency Loan,3/23/20 0:00,10000,4/23/20 0:00,709080,KES,year,Flat,120
726495,11550,Emergency Loan,2/26/15 16:30,10500,3/27/15 0:00,712258,KES,year,Flat,10
726497,19800,Emergency Loan,4/22/15 0:00,18000,5/22/15 0:00,712258,KES,year,Flat,120
726499,24200,Emergency Loan,6/25/15 0:00,22000,7/25/15 0:00,712258,KES,year,Flat,120
726501,56350,Emergency Loan,8/19/15 0:00,49000,10/19/15 0:00,712258,KES,year,Flat,180
726503,60500,Emergency Loan,11/18/15 0:00,55000,12/21/15 0:00,712258,KES,year,Flat,120
728405,57125,Logbook Loan,2/6/15 0:00,50000,11/6/15 0:00,712118,KES,year,Flat,19
730225,4510,Emergency Loan,3/7/15 0:00,4100,4/7/15 0:00,709249,KES,year,Flat,120
730227,5500,Emergency Loan,6/10/15 0:00,5000,7/10/15 0:00,709249,KES,year,Flat,120
730229,1100,Emergency Loan,9/19/15 0:00,1000,10/25/15 0:00,709249,KES,year,Flat,120
730231,3300,Emergency Loan,2/10/17 0:00,3000,3/10/17 0:00,709249,KES,year,Flat,120
730233,2200,Emergency Loan,10/9/17 0:00,2000,11/12/17 0:00,709249,KES,year,Flat,120
17834377,1650,Emergency Loan,9/25/18 0:00,1500,10/25/18 0:00,709249,KES,year,Flat,120
731493,5500,Emergency Loan,3/6/15 0:00,5000,5/3/15 0:00,712331,KES,year,Flat,120
731573,365444.41,Plot Purchase Financing,2/27/15 0:00,305000,2/27/17 0:00,712167,KES,year,Declining Balance,18
66911921,690000,Logbook Loan,5/10/19 0:00,500000,7/2/21 0:00,712405,KES,year,Flat,19
726505,33000,Emergency Loan,3/7/15 0:00,30000,4/7/15 0:00,712290,KES,year,Flat,120
727727,984643.14,Plot Purchase Financing,2/25/15 0:00,895000,2/25/17 0:00,712386,KES,year,Declining Balance,18
728945,558900,Plot Purchase Financing,2/18/15 9:01,405000,2/24/17 0:00,712369,KES,year,Flat,19
728947,616904.43,Plot Purchase Financing,1/31/18 0:00,474000,2/1/21 0:00,712369,KES,year,Declining Balance,18
729951,9427.5,Logbook Loan,2/6/15 0:00,9000,5/6/15 0:00,712214,KES,year,Flat,19
728689,16500,Logbook Loan,4/20/15 0:00,15000,5/20/15 0:00,709363,KES,year,Flat,120
728691,25300,Emergency Loan,6/24/15 0:00,23000,7/25/15 0:00,709363,KES,year,Flat,120
728693,49500,Emergency Loan,9/4/15 0:00,45000,10/5/15 0:00,709363,KES,year,Flat,120
728757,1100,Emergency Loan,4/2/15 0:00,1000,5/4/15 0:00,712457,KES,year,Flat,120
730695,8800,Emergency Loan,5/4/15 0:00,8000,6/4/15 0:00,712377,KES,year,Flat,120
730697,8800,Emergency Loan,7/2/15 0:00,8000,8/3/15 0:00,712377,KES,year,Flat,120
730699,16500,Logbook Loan,10/13/15 0:00,15000,11/13/15 0:00,712377,KES,year,Flat,120
730701,17600,Emergency Loan,12/15/15 0:00,16000,1/19/16 0:00,712377,KES,year,Flat,120
731469,692352.38,Plot Purchase Financing,11/30/16 15:11,569000,5/30/19 0:00,712516,KES,year,Declining Balance,18
731471,616904.43,Plot Purchase Financing,6/27/17 0:00,474000,6/30/20 0:00,712516,KES,year,Declining Balance,18
731473,679375.81,Plot Purchase Financing,8/1/17 0:00,522000,8/25/20 0:00,712516,KES,year,Declining Balance,18
731475,1978259.1,Plot Purchase Financing,2/19/18 0:00,1520000,2/19/21 0:00,712516,KES,year,Declining Balance,18
736279,55000,Emergency Loan,4/19/18 10:12,50000,5/19/18 0:00,709363,KES,year,Flat,120
741173,55000,Emergency Loan,5/23/18 0:00,50000,6/26/18 0:00,709363,KES,year,Flat,120
728695,66000,Emergency Loan,11/10/15 0:00,60000,12/10/15 0:00,709363,KES,year,Flat,120
728697,69000,Emergency Loan,2/8/16 0:00,60000,4/8/16 0:00,709363,KES,year,Flat,120
728699,11000,Emergency Loan,7/12/16 0:00,10000,8/16/16 0:00,709363,KES,year,Flat,120
728701,55000,Emergency Loan,10/10/16 0:00,50000,11/12/16 0:00,709363,KES,year,Flat,120
728703,77000,Emergency Loan,7/13/17 0:00,70000,8/13/17 0:00,709363,KES,year,Flat,120
728705,22000,Emergency Loan,6/14/17 0:00,20000,7/14/17 0:00,709363,KES,year,Flat,120
728707,26400,Emergency Loan,9/28/17 0:00,24000,10/30/17 0:00,709363,KES,year,Flat,120
728709,33000,Emergency Loan,1/12/18 0:00,30000,2/12/18 0:00,709363,KES,year,Flat,120
8402113,99000,Emergency Loan,7/18/18 0:00,90000,8/18/18 0:00,709363,KES,year,Flat,120
728825,11000,Emergency Loan,5/21/15 0:00,10000,6/23/15 0:00,712441,KES,year,Flat,120
12188659,5280,Emergency Loan,8/24/18 0:00,4800,9/24/18 0:00,709363,KES,year,Flat,120
16616331,24200,Emergency Loan,9/15/18 0:00,22000,10/15/18 0:00,709363,KES,year,Flat,120
20130401,55000,Emergency Loan,10/15/18 0:00,50000,11/15/18 0:00,709363,KES,year,Flat,120
23138073,55000,Emergency Loan,11/15/18 0:00,50000,12/17/18 0:00,709363,KES,year,Flat,120
25763021,13750,Emergency Loan,12/5/18 0:00,12500,1/5/19 0:00,709363,KES,year,Flat,120
28482099,55000,Emergency Loan,1/8/19 0:00,50000,2/25/19 0:00,709363,KES,year,Flat,120
29458387,44770,Emergency Loan,1/17/19 0:00,40700,2/17/19 0:00,709363,KES,year,Flat,120
32710749,55000,Emergency Loan,2/6/19 0:00,50000,3/6/19 0:00,709363,KES,year,Flat,120
34528093,55000,Emergency Loan,2/21/19 0:00,50000,3/25/19 0:00,709363,KES,year,Flat,120
44483719,55000,Emergency Loan,3/20/19 0:00,50000,4/30/19 0:00,709363,KES,year,Flat,120
57507115,45540,Emergency Loan,4/15/19 0:00,41400,5/15/19 0:00,709363,KES,year,Flat,120
57982747,535500,Logbook Loan,4/17/19 0:00,450000,4/27/20 0:00,709363,KES,year,Flat,19
72402995,21230,Emergency Loan,6/1/19 0:00,19300,7/1/19 0:00,709363,KES,year,Flat,120
69983931,690000,Logbook Loan,5/20/19 0:00,500000,5/25/21 0:00,712510,KES,year,Flat,19
727089,27500,Emergency Loan,8/7/15 0:00,25000,9/7/15 0:00,719519,KES,year,Flat,120
727091,33000,Emergency Loan,11/23/15 0:00,30000,12/23/15 0:00,719519,KES,year,Flat,120
728723,6160,Emergency Loan,4/27/17 0:00,5600,5/27/17 0:00,709364,KES,year,Flat,120
728725,22000,Emergency Loan,6/28/17 0:00,20000,7/28/17 0:00,709364,KES,year,Flat,120
728727,16500,Emergency Loan,1/27/18 0:00,15000,2/27/18 0:00,709364,KES,year,Flat,120
729579,1435417.79,Plot Purchase Financing,5/8/15 0:00,1198000,5/8/17 0:00,712552,KES,year,Declining Balance,18
731467,59500,Logbook Loan,5/15/15 15:02,50000,2/15/16 0:00,712523,KES,year,Flat,19
731477,47600,Logbook Loan,5/15/15 0:00,40000,2/15/16 0:00,712521,KES,year,Flat,19
9476749,257000,Logbook Loan,7/28/18 0:00,200000,2/1/20 0:00,712510,KES,year,Flat,19
19447693,414000,Logbook Loan,10/9/18 0:00,300000,10/12/20 0:00,712552,KES,year,Flat,19
726757,559900,Plot Purchase Financing,6/2/15 0:00,509000,6/2/17 0:00,712597,KES,year,Declining Balance,18
726759,17250,Emergency Loan,8/1/16 0:00,15000,10/1/16 0:00,712597,KES,year,Flat,88
726761,16500,Emergency Loan,11/4/16 0:00,15000,2/1/17 0:00,712597,KES,year,Flat,120
727775,6500,School Fee Loan,6/24/15 0:00,6500,12/7/15 0:00,712335,KES,year,Flat,0
727777,63250,Logbook Loan,4/12/17 0:00,55000,4/12/18 0:00,712335,KES,year,Flat,15
727979,22000,Emergency Loan,11/18/15 0:00,20000,12/18/15 0:00,719497,KES,year,Flat,120
728479,7700,Emergency Loan,6/10/15 0:00,7000,7/10/15 0:00,709078,KES,year,Flat,120
729239,357000,Logbook Loan,9/15/15 0:00,300000,9/15/16 0:00,712582,KES,year,Flat,19
729631,376228.03,Plot Purchase Financing,5/27/15 0:00,314000,5/29/17 0:00,712584,KES,year,Declining Balance,18
731727,298346.48,Plot Purchase Financing,6/3/15 0:00,249000,7/5/17 0:00,712595,KES,year,Declining Balance,18
731743,752456,Plot Purchase Financing,6/4/15 0:00,628000,6/5/17 0:00,712598,KES,year,Declining Balance,18
8402147,2200,Emergency Loan,7/18/18 0:00,2000,8/18/18 0:00,709277,KES,year,Flat,120
93686025,1298,Emergency Loan,7/11/19 0:00,1180,2/3/20 0:00,709277,KES,year,Flat,120
110365791,334100,Logbook Loan,8/5/19 0:00,260000,2/15/21 0:00,712595,KES,year,Flat,19
736235,5500,Emergency Loan,5/8/18 0:00,5000,6/8/18 0:00,712334,KES,year,Flat,120
736325,3300,Emergency Loan,4/18/18 0:00,3000,5/18/18 0:00,709260,KES,year,Flat,120
729241,6500,School Fee Loan,6/24/15 0:00,6500,12/7/15 0:00,712191,KES,year,Flat,0
729243,46000,School Fee Loan,4/11/16 0:00,40000,12/16/16 0:00,712191,KES,year,Flat,15
11766131,5500,Emergency Loan,8/20/18 0:00,5000,9/20/18 0:00,712334,KES,year,Flat,120
18193755,55000,Emergency Loan,9/28/18 0:00,50000,10/28/18 0:00,712334,KES,year,Flat,120
27859411,55000,Emergency Loan,12/29/18 0:00,50000,1/29/19 0:00,712334,KES,year,Flat,120
92687173,560000,School Fee Loan,7/8/19 0:00,350000,9/8/23 0:00,712335,KES,year,Flat,15
163022923,16125,School Fee Loan,10/22/19 0:00,15000,5/5/20 0:00,712334,KES,year,Flat,15
172060189,227500,Logbook Loan,11/4/19 0:00,175000,1/6/22 0:00,712335,KES,year,Flat,15
232129921,1100,Emergency Loan,1/30/20 0:00,1000,2/29/20 0:00,712334,KES,year,Flat,120
135887187,2200,Emergency Loan,9/14/19 0:00,2000,10/14/19 0:00,709260,KES,year,Flat,120
143885609,550,Emergency Loan,9/28/19 0:00,500,10/28/19 0:00,709260,KES,year,Flat,120
727061,22000,School Fee Loan,8/7/15 14:15,20000,2/8/16 0:00,712416,KES,year,Flat,10
727063,11000,School Fee Loan,5/5/16 0:00,10000,6/6/16 0:00,712416,KES,year,Flat,120
727065,17250,School Fee Loan,7/5/16 0:00,15000,9/5/16 0:00,712416,KES,year,Flat,90
727067,28750,Emergency Loan,8/28/17 0:00,25000,12/7/17 0:00,712416,KES,year,Flat,120
729569,289800,Logbook Loan,6/16/17 0:00,210000,7/1/19 0:00,712252,KES,year,Flat,19
6941197,1100,Emergency Loan,6/30/18 0:00,1000,7/30/18 0:00,709260,KES,year,Flat,120
8668955,4400,Emergency Loan,7/21/18 0:00,4000,8/21/18 0:00,709260,KES,year,Flat,120
19528883,6050,Emergency Loan,10/10/18 0:00,5500,11/10/18 0:00,709260,KES,year,Flat,120
22219183,1100,Emergency Loan,11/11/18 0:00,1000,12/11/18 0:00,709260,KES,year,Flat,120
35355095,975320,Plot Purchase Financing,2/27/19 0:00,659000,3/28/22 0:00,712252,KES,year,Flat,16
726869,35700,Logbook Loan,8/7/15 0:00,30000,2/17/16 0:00,712230,KES,year,Flat,19
728255,1540,Emergency Loan,6/29/15 0:00,1400,7/30/15 0:00,712452,KES,year,Flat,120
729725,334448.61,Plot Purchase Financing,6/28/16 0:00,304000,6/28/17 0:00,719535,KES,year,Declining Balance,18
